property_id,transaction_date,transaction_price,census_tract_2010,cbsa_id
PROP001292,2015-04-18,479002.5326442156,06075200002,41860
PROP001292,2017-04-02,524155.12061622844,06075200002,41860
PROP001292,2020-11-19,610740.9523274981,06075200002,41860
PROP001293,2015-11-19,501436.277450786,06075200014,41860
PROP001294,2015-08-07,484242.55283559114,06075200009,41860
PROP001295,2016-12-06,655491.2434941292,06075200012,41860
PROP001295,2019-04-09,725245.5788418663,06075200012,41860
PROP001296,2019-08-16,359302.9485287754,06075200013,41860
PROP001297,2015-02-05,639526.7871441259,06075200005,41860
PROP001298,2015-01-25,574872.1486884763,06075200004,41860
PROP001298,2016-09-11,632770.1652454216,06075200004,41860
PROP001299,2018-01-16,755894.9999176925,06075200004,41860
PROP001299,2021-04-16,849957.7135687377,06075200004,41860
PROP001300,2019-10-22,446803.20760501095,06075200011,41860
PROP001300,2021-10-19,473936.7878409936,06075200011,41860
PROP001301,2017-06-27,772626.7665926666,06075200008,41860
PROP001301,2019-04-19,830183.1504174358,06075200008,41860
PROP001302,2019-05-27,1118309.1388153513,06075200004,41860
PROP001302,2020-10-21,1235990.0424061283,06075200004,41860
PROP001303,2019-03-05,901025.5979879553,06075200001,41860
PROP001303,2020-05-02,926834.7231812892,06075200001,41860
PROP001304,2018-12-18,483814.758512878,06075200002,41860
PROP001304,2020-12-12,528508.0629704221,06075200002,41860
PROP001305,2017-10-12,319787.86983539123,06075200007,41860
PROP001306,2018-04-05,850345.3674472792,06075200014,41860
PROP001307,2017-07-10,1097131.72218643,06075200005,41860
PROP001307,2021-02-11,1290009.0831878355,06075200005,41860
PROP001308,2015-01-02,602001.4815269915,06075200007,41860
PROP001308,2019-11-26,738762.3071071102,06075200007,41860
PROP001309,2019-12-26,905050.946526672,06075200001,41860
PROP001310,2016-04-24,470424.78821267653,06075200004,41860
PROP001310,2020-05-24,611112.3237364138,06075200004,41860
PROP001311,2016-02-09,318252.2834051227,06075200002,41860
PROP001311,2019-01-08,334975.8049325125,06075200002,41860
PROP001311,2020-07-08,361265.98401845724,06075200002,41860
PROP001312,2017-03-03,854814.7904059177,06075200005,41860
PROP001313,2019-10-18,1151206.1816168602,06075200010,41860
PROP001314,2015-11-26,1071988.9935351978,06075200011,41860
PROP001315,2015-08-08,789185.6819175682,06075200010,41860
PROP001316,2017-05-16,933833.1670521777,06075200004,41860
PROP001317,2019-05-13,809666.5293516787,06075200004,41860
PROP001317,2021-12-14,882254.3021923045,06075200004,41860
PROP001318,2017-12-13,461818.0321455678,06075200004,41860
PROP001318,2020-10-25,515910.4583263282,06075200004,41860
PROP001319,2018-08-07,388252.0637062118,06075200004,41860
PROP001319,2021-05-05,482101.8260797682,06075200004,41860
PROP001320,2019-06-27,442682.5426499312,06075200002,41860
PROP001321,2018-06-05,765408.7993019974,06075200007,41860
PROP001322,2015-12-17,856511.6763409118,06075200001,41860
PROP001322,2017-05-30,917810.4303361496,06075200001,41860
PROP001323,2015-02-03,721937.0622137171,06075200000,41860
PROP001323,2017-04-06,802824.6867179304,06075200000,41860
PROP001324,2016-08-19,360014.0703267221,06075200006,41860
PROP001324,2020-12-12,382328.7176011187,06075200006,41860
PROP001325,2018-12-13,835541.7104313851,06075200014,41860
PROP001325,2020-04-22,874730.0145898823,06075200014,41860
PROP001326,2017-09-16,933693.9246944732,06075200002,41860
PROP001326,2021-01-24,1114338.7115134697,06075200002,41860
PROP001327,2019-05-22,1138381.5442397357,06075200010,41860
PROP001328,2019-04-06,303347.6947362533,06075200012,41860
PROP001328,2021-03-23,304799.4383050303,06075200012,41860
PROP001329,2017-07-27,420163.9962175377,06075200002,41860
PROP001329,2018-10-05,447269.00341145374,06075200002,41860
PROP001330,2017-05-20,528278.226907238,06075200010,41860
PROP001330,2019-04-17,565114.0430781738,06075200010,41860
PROP001331,2015-06-11,341632.3703351555,06075200004,41860
PROP001332,2018-03-04,170624.53649415862,08031300008,47900
PROP001332,2021-09-24,198216.57413510096,08031300008,47900
PROP001333,2018-09-10,246236.4587343578,08031300004,47900
PROP001334,2015-02-07,590306.9714844618,08031300000,47900
PROP001334,2018-08-23,719756.3410851501,08031300000,47900
PROP001335,2015-10-03,564819.1939240027,08031300007,47900
PROP001336,2019-08-17,415689.1267426316,08031300007,47900
PROP001337,2017-03-06,205875.73487804856,08031300004,47900
PROP001338,2018-08-27,498357.3437110413,08031300001,47900
PROP001339,2016-05-07,618986.1633489414,08031300009,47900
PROP001339,2017-05-11,652921.9842318008,08031300009,47900
PROP001340,2018-11-12,225632.99331003294,08031300008,47900
PROP001341,2018-04-20,543634.2852176599,08031300008,47900
PROP001342,2019-11-01,629436.8433943526,08031300000,47900
PROP001343,2015-09-03,363756.5596847369,08031300004,47900
PROP001344,2019-11-27,537744.9512496362,08031300005,47900
PROP001344,2021-05-14,582288.6229605917,08031300005,47900
PROP001345,2016-07-05,231288.3636434164,08031300002,47900
PROP001345,2019-03-01,262133.3803699789,08031300002,47900
PROP001346,2018-05-13,377115.2692644621,08031300004,47900
PROP001346,2021-01-21,424673.8472117449,08031300004,47900
PROP001347,2018-05-21,464875.3546546888,08031300007,47900
PROP001348,2017-09-05,419840.9836966083,08031300004,47900
PROP001348,2019-12-21,446059.1788806205,08031300004,47900
PROP001349,2016-12-01,441209.0187679208,08031300003,47900
PROP001349,2020-08-11,549871.3919230602,08031300003,47900
PROP001350,2018-12-16,599000.5289064388,08031300005,47900
PROP001350,2020-04-26,658364.9866700484,08031300005,47900
PROP001351,2016-12-16,192204.99166234178,08031300004,47900
PROP001352,2019-09-21,361306.1591294493,08031300003,47900
PROP001353,2017-11-07,198009.47637214043,08031300008,47900
PROP001353,2020-10-19,215930.25784508136,08031300008,47900
PROP001354,2018-02-14,573310.2095102653,08031300008,47900
PROP001354,2019-05-26,600902.9198190854,08031300008,47900
PROP001355,2019-09-20,263586.0405086528,08031300004,47900
PROP001356,2015-04-17,546228.0147206452,08031300001,47900
PROP001356,2016-11-03,600888.8862881325,08031300001,47900
PROP001357,2017-06-04,448665.7532712573,08031300002,47900
PROP001357,2021-01-15,558691.5680685751,08031300002,47900
PROP001358,2015-06-01,474583.93574245763,08031300004,47900
PROP001359,2016-07-10,582110.5567868245,08031300009,47900
PROP001359,2019-06-22,646844.2834089297,08031300009,47900
PROP001360,2018-09-15,318066.55017500767,08031300007,47900
PROP001360,2021-05-25,366700.41634340124,08031300007,47900
PROP001361,2018-10-27,405510.902458424,08031300001,47900
PROP001362,2018-11-25,633312.3905006088,08031300004,47900
PROP001363,2016-09-26,296061.35164675803,08031300001,47900
PROP001364,2016-06-01,420422.9739043101,08031300002,47900
PROP001364,2021-04-29,546458.1606257254,08031300002,47900
PROP001365,2017-10-27,341748.34403396514,08031300002,47900
PROP001365,2020-06-28,416435.20211090037,08031300002,47900
PROP001366,2015-01-02,306880.46731992037,08031300003,47900
PROP001367,2016-12-21,254537.74250018626,08031300006,47900
PROP001367,2019-08-15,296190.35061204457,08031300006,47900
PROP001368,2018-04-23,349504.3688622175,08031300001,47900
PROP001369,2017-11-21,399028.62524194876,08031300001,47900
PROP001369,2021-02-07,427053.3408450417,08031300001,47900
PROP001370,2019-07-23,172226.89203285144,08031300009,47900
PROP001371,2016-04-23,262804.60131500167,08031300002,47900
PROP001371,2017-07-19,273512.30165216944,08031300002,47900
PROP001371,2021-05-20,319775.9908478668,08031300002,47900
PROP001372,2018-11-11,583203.7649376987,08031300002,47900
PROP001373,2018-03-04,471292.9728756174,08031300000,47900
PROP001373,2020-05-28,537819.557006355,08031300000,47900
PROP001374,2018-02-27,300714.85228158487,08031300009,47900
PROP001374,2019-03-07,330979.64943695837,08031300009,47900
PROP001375,2018-08-20,359526.061678177,08031300009,47900
PROP001375,2021-06-20,441422.40535689564,08031300009,47900
PROP001376,2019-11-15,483548.0573217741,08031300000,47900
PROP001377,2018-12-02,478780.3548560082,08031300007,47900
PROP001377,2021-08-15,505908.5498895876,08031300007,47900
PROP001378,2015-12-05,592319.7203721417,08031300009,47900
PROP001378,2020-03-20,802004.7831069,08031300009,47900
PROP001379,2018-08-24,475513.03607501084,08031300002,47900
PROP001379,2021-05-05,572271.1617655137,08031300002,47900
PROP001380,2018-08-09,631397.1417451028,08031300007,47900
PROP001380,2021-03-01,776180.6778648834,08031300007,47900
PROP001381,2018-09-20,525117.4441713311,08031300001,47900
PROP001381,2021-08-21,659194.3973190252,08031300001,47900
PROP001382,2016-12-05,254528.07397161773,08031300008,47900
PROP001383,2017-06-10,262414.27265582624,08031300000,47900
PROP001384,2015-06-16,513592.9001078982,08031300005,47900
PROP001384,2016-11-27,541979.9346057493,08031300005,47900
PROP001385,2019-01-05,221046.97082410572,08031300003,47900
PROP001386,2019-07-27,426993.4691323709,08031300008,47900
PROP001387,2016-05-09,293712.6175387165,08031300006,47900
PROP001387,2020-06-08,380303.39683589974,08031300006,47900
PROP001388,2018-10-21,476250.5940288843,08031300009,47900
PROP001389,2016-03-21,214521.91234176396,08031300007,47900
PROP001390,2015-06-26,503983.32961697504,08031300009,47900
PROP001390,2018-03-25,545663.5824376019,08031300009,47900
PROP001390,2021-04-02,622545.770246323,08031300009,47900
PROP001391,2019-03-12,283966.8917858385,08031300000,47900
PROP001392,2018-06-14,528573.2431004106,08031300006,47900
PROP001392,2019-08-12,556309.8182102763,08031300006,47900
PROP001393,2018-05-15,331476.1447216654,08031300000,47900
PROP001394,2016-11-13,416438.61314578395,08031300002,47900
PROP001395,2017-12-24,505799.71316432464,08031300007,47900
PROP001396,2019-05-08,601694.5533156515,08031300001,47900
PROP001396,2020-07-17,633252.0273582187,08031300001,47900
PROP001397,2019-09-02,169140.83645166009,08031300001,47900
PROP001398,2015-05-10,601654.6303948619,08031300002,47900
PROP001398,2018-03-26,652722.0507382407,08031300002,47900
PROP001399,2018-09-07,274607.62912190723,08031300006,47900
PROP001400,2017-05-08,431467.5919486658,08031300005,47900
PROP001400,2020-12-10,512410.0155450955,08031300005,47900
PROP001401,2018-02-05,600067.1574758927,08031300002,47900
PROP001401,2021-05-02,720477.3797325703,08031300002,47900
PROP001402,2015-01-01,313432.9898825443,08031300000,47900
PROP001402,2019-03-29,370920.7133949585,08031300000,47900
PROP001403,2015-04-24,248662.67659354396,08031300005,47900
PROP001404,2018-07-20,227221.50982442993,08031300001,47900
PROP001405,2015-07-21,612811.5033807432,08031300008,47900
PROP001406,2017-04-20,334507.91456718295,08031300008,47900
PROP001407,2016-02-02,253939.72078661819,08031300007,47900
PROP001408,2016-08-17,406758.73389725114,08031300007,47900
PROP001408,2020-12-09,592340.7616301877,08031300007,47900
PROP001409,2015-06-11,445279.232284766,08031300004,47900
PROP001409,2018-10-24,472109.47586134204,08031300004,47900
PROP001410,2018-11-12,362021.079876739,08031300005,47900
PROP001411,2016-04-08,190188.45877719368,08031300005,47900
PROP001411,2020-01-05,250497.1029925062,08031300005,47900
PROP001412,2017-06-23,305657.543895811,08031300003,47900
PROP001412,2021-12-05,358250.50173287553,08031300003,47900
PROP001413,2019-12-26,436940.39205807005,08031300005,47900
PROP001414,2019-04-02,469555.03545516013,08031300006,47900
PROP001415,2016-07-22,287006.61370289436,08031300004,47900
PROP001416,2019-09-25,477531.67559016397,08031300008,47900
PROP001417,2017-07-17,485641.240822582,08031300006,47900
PROP001418,2019-04-01,426074.8470801546,08031300000,47900
PROP001418,2021-07-23,495635.6718696415,08031300000,47900
PROP001419,2016-11-12,494323.4480689068,08031300008,47900
PROP001419,2019-05-15,595009.0875805854,08031300008,47900
PROP001420,2017-01-19,486309.22796863853,08031300001,47900
PROP001420,2020-04-13,542364.9334922386,08031300001,47900
PROP001421,2015-08-13,430150.05325774243,08031300004,47900
PROP001422,2018-01-25,569030.9189440056,08031300004,47900
PROP001423,2015-09-20,237567.01885985016,08031300005,47900
PROP001423,2017-03-10,257017.96222277635,08031300005,47900
PROP001424,2015-09-19,185092.65869065875,08031300000,47900
PROP001425,2015-03-23,488268.81029328494,08031300005,47900
PROP001426,2018-04-19,408466.6891309286,08031300002,47900
PROP001426,2020-10-27,440603.7215414253,08031300002,47900
PROP001427,2016-10-22,428968.94752958167,08031300006,47900
PROP001427,2017-11-22,453862.46433750837,08031300006,47900
PROP001428,2015-06-13,464364.13363832276,08031300009,47900
PROP001428,2020-05-19,579268.3401208015,08031300009,47900
PROP001429,2018-09-03,395117.4690624268,08031300001,47900
PROP001430,2018-10-02,605229.4474331402,08031300004,47900
PROP001430,2020-12-24,644118.6269504968,08031300004,47900
PROP001431,2015-05-18,611983.9271128974,08031300001,47900
PROP001431,2019-03-21,775039.1948844837,08031300001,47900
PROP001432,2018-08-07,555846.9948294095,08031300007,47900
PROP001432,2020-09-13,575080.1034747574,08031300007,47900
PROP001433,2015-11-05,211304.94183474907,08031300008,47900
PROP001433,2019-06-25,261460.97381572332,08031300008,47900
PROP001434,2019-02-03,522371.2960759979,08031300000,47900
PROP001435,2015-06-05,545180.7113619378,08031300009,47900
PROP001435,2016-08-03,587193.851347343,08031300009,47900
PROP001436,2016-05-22,448677.14656173345,08031300007,47900
PROP001436,2020-11-17,552442.9410774398,08031300007,47900
PROP001437,2018-02-24,410893.01154137775,08031300008,47900
PROP001438,2016-08-17,543845.6385537287,08031300002,47900
PROP001439,2019-12-23,498089.4191066225,08031300005,47900
PROP001440,2015-11-16,430005.81718495203,08031300006,47900
PROP001441,2018-02-17,582519.0373482706,08031300002,47900
PROP001442,2016-11-26,500706.2623707386,08031300005,47900
PROP001442,2021-09-13,575858.305817142,08031300005,47900
PROP001443,2018-10-14,441631.1331470809,08031300004,47900
PROP001444,2019-11-18,610604.8610386043,08031300006,47900
PROP001445,2016-05-24,463808.2626261015,08031300009,47900
PROP001445,2019-01-27,509036.6373096857,08031300009,47900
PROP001446,2018-02-10,552791.3015940505,08031300006,47900
PROP001446,2021-09-02,658371.7240461654,08031300006,47900
PROP001447,2015-01-05,427324.04914729914,08031300009,47900
PROP001448,2017-08-17,620805.7027931802,08031300005,47900
PROP001448,2021-11-26,749130.8475894146,08031300005,47900
PROP001449,2018-07-14,570595.9178100582,08031300000,47900
PROP001450,2017-05-26,443350.3227160329,08031300000,47900
PROP001451,2017-01-09,355784.76488817227,08031300007,47900
PROP001452,2016-09-24,509666.0538681242,08031300005,47900
PROP001453,2015-09-15,385503.62592569576,08031300004,47900
PROP001453,2018-12-02,458768.68714945094,08031300004,47900
PROP001454,2017-08-12,418130.79581230885,08031300009,47900
PROP001454,2019-03-23,416251.46359546296,08031300009,47900
PROP001455,2017-01-21,237744.24851341138,08031300003,47900
PROP001455,2020-11-09,289757.28623558226,08031300003,47900
PROP001456,2018-06-05,426336.1201595954,08031300005,47900
PROP001457,2017-06-24,376683.0417303858,08031300002,47900
PROP001457,2019-06-19,423945.95819639333,08031300002,47900
PROP001458,2015-08-04,591737.4805858409,08031300009,47900
PROP001458,2020-04-17,829210.1913980399,08031300009,47900
PROP001459,2017-09-25,388452.2644229076,08031300005,47900
PROP001459,2019-03-22,416771.2202893678,08031300005,47900
PROP001460,2018-11-27,491182.89142065396,08031300009,47900
PROP001460,2021-03-29,569630.4645771756,08031300009,47900
PROP001461,2018-05-14,599145.3520583219,08031300005,47900
PROP001461,2021-04-27,639384.8808367677,08031300005,47900
PROP001462,2018-12-23,279297.1570850046,08031300008,47900
PROP001462,2021-03-11,308186.3327096879,08031300008,47900
PROP001463,2017-11-25,286034.7382892594,08031300002,47900
PROP001463,2019-12-02,311349.0501096676,08031300002,47900
PROP001464,2015-03-11,431950.7215504674,08031300009,47900
PROP001464,2020-01-06,625322.8951594074,08031300009,47900
PROP001465,2016-08-05,524036.14758385834,08031300009,47900
PROP001466,2015-04-04,469442.6973146965,08031300006,47900
PROP001467,2019-04-06,556154.2167240803,08031300000,47900
PROP001468,2015-04-14,452465.78509912355,08031300008,47900
PROP001468,2018-02-24,556014.0574481307,08031300008,47900
PROP001469,2015-05-06,544680.069236141,08031300001,47900
PROP001469,2020-02-11,720915.0660884087,08031300001,47900
PROP001470,2015-05-27,323514.4370979037,08031300003,47900
PROP001471,2016-02-12,582720.8620240713,08031300007,47900
PROP001471,2018-09-13,633957.5702065461,08031300007,47900
PROP001472,2018-08-21,396648.74007112155,08031300000,47900
PROP001473,2017-04-18,455784.3502211868,08031300007,47900
PROP001473,2020-04-15,489815.6119609213,08031300007,47900
PROP001474,2017-06-17,629137.1491732652,08031300004,47900
PROP001474,2021-10-30,705978.4251770587,08031300004,47900
PROP001475,2019-09-05,261406.20013033433,08031300000,47900
PROP001476,2017-04-24,419923.01541879424,08031300004,47900
PROP001476,2021-09-06,457485.4670681568,08031300004,47900
PROP001477,2017-11-04,582328.9830585837,08031300007,47900
PROP001477,2020-02-21,609142.7674598797,08031300007,47900
PROP001478,2015-10-21,538297.0911737051,08031300009,47900
PROP001479,2015-10-27,214467.34606117077,08031300005,47900
PROP001479,2019-01-02,225888.26692119305,08031300005,47900
PROP001480,2017-02-15,548335.6957635194,08031300007,47900
